-1.945525291828786862e-02,-5.607690547035915074e-02,-3.654535744258780028e-02,-3.166247043564496266e-02,-4.631113145647347551e-02,2.693217364766908872e-02,5.867093919279753322e-02,4.959182116426319453e-03,2.832837415121689517e-01,1.465629053177686103e-01,4.402227817196902038e-02,-1.049057755397884151e-01,-6.828412298771624478e-02,-2.433813992523070624e-02,5.567254139009687464e-01,-1.195544365606169279e-01,-4.142824444953063789e-02,1.960784313725483230e-02,7.331960021362604607e-02,1.001754787518116530e-01,-4.735637445639735432e-01,-1.781490806439309793e-01,-7.072556649118766359e-02,-6.828412298771624478e-02,1.490043488212400291e-01,2.588693064774547636e-01,3.028152895399403022e-01,2.295719844357977379e-01,1.392385748073543539e-01,5.622949568932611442e-02,6.355382619974037084e-02,7.087815671015462726e-02
-6.095979247730198836e-02,-1.390859845883882784e-01,-4.222934309910737483e-01,-3.654535744258780028e-02,-4.142824444953063789e-02,-4.875257495994489432e-02,-9.689478904402193393e-03,-1.213092240787361220e-02,1.148241397726401658e-01,2.124818799114978063e-01,-2.782482642862591504e-01,-2.391851682307164495e-01,-2.611581597619592188e-01,-2.245365072098879367e-01,4.932478828107118574e-01,-2.025635156786451674e-01,7.629510948348183774e-05,1.270313572899972598e-01,1.587701228351265925e-01,1.807431143663693618e-01,-4.320592050049594235e-01,-6.828412298771624478e-02,-1.073472190432598339e-01,-8.049134050507422700e-02,2.295719844357977379e-01,4.297703517204540802e-01,7.056534676127252936e-01,5.274280918593117207e-01,2.857251850156403705e-01,1.367971313038829351e-01,1.245899137865258410e-01,1.685358968490122678e-01
-1.097886625467312527e-01,-2.050049591821165862e-01,-7.079423208972306369e-01,-3.410391393911638147e-02,-4.631113145647347551e-02,-7.560845349813050120e-02,-6.584267948424482597e-02,-2.677958342870212505e-02,-1.781490806439309793e-01,-6.828412298771624478e-02,-5.126268406195162441e-01,-2.709239337758448940e-01,-3.148699168383304325e-01,-2.880140383001448257e-01,-4.369420920119022611e-01,-4.467078660257879363e-01,3.425650415808334515e-02,2.344548714427405756e-01,2.027161058976121311e-01,1.905088883802550370e-01,-4.806591897459355778e-03,2.368963149462119944e-01,-8.049134050507422700e-02,-5.851834897383056955e-02,1.685358968490122678e-01,3.882658121614399604e-01,6.177615014877542166e-01,3.516441596093686783e-01,2.124818799114978063e-01,1.026169222552830718e-01,6.843671320668320845e-02,1.099412527656973282e-01
-3.410391393911638147e-02,2.449073014419766992e-02,-1.537346456092167912e-01,-1.457236591134503101e-02,-2.677958342870212505e-02,-3.166247043564496266e-02,-4.386968795300205670e-02,-1.701380941481644982e-02,-7.128252079041734746e-01,-8.544289311055157654e-01,-3.344014648661017830e-01,-6.828412298771624478e-02,-8.293278400854564580e-02,-1.000228885328455775e-01,-8.568703746089871842e-01,-1.213092240787361220e-02,1.612115663385980113e-01,2.149233234149692251e-01,1.465629053177686103e-01,9.040970473792597772e-02,9.058518348973834122e-01,3.101396200503545586e-01,-8.293278400854564580e-02,-5.607690547035915074e-02,-7.316700999465908239e-02,-1.976806286717023298e-01,-2.196536202029450990e-01,-2.831311512932019880e-01,-1.945525291828786862e-02,-1.213092240787361220e-02,-5.851834897383056955e-02,-5.119401846341631312e-02
1.270313572899972598e-01,3.101396200503545586e-01,6.397344930189969858e-01,2.517738612954900645e-03,1.716639963378341349e-02,1.716639963378341349e-02,2.517738612954900645e-03,4.959182116426319453e-03,-7.543297474631875943e-01,-9.862668802929732692e-01,2.100404364080263875e-01,2.564278629739833448e-01,2.320134279392691568e-01,1.783016708628979430e-01,-1.781490806439309793e-01,7.276264591439680629e-01,1.905088883802550370e-01,-3.654535744258780028e-02,-7.316700999465908239e-02,-1.195544365606169279e-01,1.335545891508354011e+00,6.599526970321178965e-02,-3.410391393911638147e-02,-3.654535744258780028e-02,-2.245365072098879367e-01,-6.469062333104442786e-01,-7.518883039597161755e-01,-4.589150835431450304e-01,-1.000228885328455775e-01,-3.898680094605921909e-02,-1.000228885328455775e-01,-9.758144502937415865e-02
1.001754787518116530e-01,1.563286793316551737e-01,4.639505607690539435e-01,7.629510948348183774e-05,3.181506065461192634e-02,9.842069123369157069e-03,-4.806591897459355778e-03,4.959182116426319453e-03,-2.220950637064165178e-01,-2.677958342870212505e-02,4.615091172655825247e-01,3.076981765468831398e-01,2.442206454566262508e-01,2.100404364080263875e-01,5.134660868238327680e-02,4.517433432516968494e-01,-5.851834897383056955e-02,-2.660410467689020564e-01,-2.489509422446021247e-01,-2.465094987411307059e-01,6.324101625085827294e-01,-4.631113145647347551e-02,1.270313572899972598e-01,8.308537422751172130e-02,-6.828412298771624478e-02,-3.246356908522161078e-01,-3.173113603418018513e-01,3.425650415808334515e-02,4.402227817196902038e-02,3.669794766155476395e-02,-1.701380941481644982e-02,7.400625619897738261e-03
-9.758144502937415865e-02,-2.294193942168307743e-01,-3.075455863279161761e-01,-7.248035400930774586e-03,1.472495613031199468e-02,-2.922102693217354386e-02,-4.142824444953063789e-02,-9.689478904402193393e-03,5.622949568932611442e-02,7.300679026474394817e-01,1.880674448767836182e-01,7.087815671015462726e-02,1.960784313725483230e-02,9.842069123369157069e-03,-7.347981994354162438e-01,-5.687800411993588767e-01,-3.148699168383304325e-01,-2.294193942168307743e-01,-1.903562981612880733e-01,-1.879148546578166545e-01,-4.955367360952163125e-01,1.197070267795830034e-01,2.564278629739833448e-01,2.222476539253834815e-01,1.294728007934686786e-01,1.856260013733121994e-01,2.124818799114978063e-01,3.369954985885401655e-01,1.392385748073543539e-01,4.890516517891185799e-02,6.599526970321178965e-02,7.331960021362604607e-02
-1.610589761196310477e-01,-3.221942473487446890e-01,-5.345998321507590134e-01,-2.677958342870212505e-02,-9.689478904402193393e-03,-4.142824444953063789e-02,-3.898680094605921909e-02,-1.213092240787361220e-02,-1.945525291828786862e-02,4.712748912794690881e-01,-9.514000152590273984e-02,-1.122301060502026715e-01,-9.514000152590273984e-02,-1.122301060502026715e-01,-9.154650186923021238e-01,-8.007171740291445516e-01,-2.343022812237736119e-01,-1.945525291828786862e-02,7.629510948348183774e-05,-1.945525291828786862e-02,-9.911497672999161068e-01,1.392385748073543539e-01,1.392385748073543539e-01,1.270313572899972598e-01,1.050583657587544906e-01,2.808422980086975329e-01,2.637521934843976013e-01,1.636530098420694301e-01,8.308537422751172130e-02,-4.806591897459355778e-03,6.355382619974037084e-02,3.913939116502618276e-02
-6.340123598077340716e-02,-1.732661936369881417e-01,-2.391851682307164495e-01,-3.898680094605921909e-02,-3.166247043564496266e-02,-1.945525291828786862e-02,-2.365148393987936970e-03,-2.365148393987936970e-03,1.416800183108257727e-01,-5.363546196688773193e-02,-1.879148546578166545e-01,-1.781490806439309793e-01,-9.269855802243132104e-02,-9.269855802243132104e-02,7.087815671015462726e-02,-1.293202105745026032e-01,7.576104371709746488e-02,1.807431143663693618e-01,1.660944533455408489e-01,1.734187838559551054e-01,-6.395819028000300221e-01,-1.097886625467312527e-01,-1.390859845883882784e-01,-1.488517586022739536e-01,9.842069123369157069e-03,2.198062104219120627e-01,2.491035324635690884e-01,-1.945525291828786862e-02,-1.945525291828786862e-02,-1.457236591134503101e-02,2.937361715114050753e-02,4.959182116426319453e-03
1.228351262684057588e-02,-1.701380941481644982e-02,6.599526970321178965e-02,-4.806591897459355778e-03,-1.457236591134503101e-02,1.716639963378341349e-02,9.842069123369157069e-03,4.959182116426319453e-03,4.688334477759976693e-01,-1.512932021057453724e-01,-2.391851682307164495e-01,-1.952391851682309110e-01,-1.097886625467312527e-01,-5.607690547035915074e-02,8.765545128557263865e-01,3.492027161058972595e-01,2.393377584496834132e-01,2.320134279392691568e-01,1.856260013733121994e-01,2.320134279392691568e-01,2.517738612954900645e-03,-2.587167162584878000e-01,-2.343022812237736119e-01,-2.367437247272450307e-01,-3.166247043564496266e-02,1.563286793316551737e-01,1.734187838559551054e-01,-1.781490806439309793e-01,-1.488517586022739536e-01,-3.410391393911638147e-02,-9.689478904402193393e-03,-2.189669642175928743e-02
